player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
Ari,,2025-06-15T00:00:00Z,,10000,,0,-10000
Bendik,,2025-06-15T00:00:00Z,,4000,,0,-4000
Erlend,,2025-06-15T00:00:00Z,,4000,,0,-4000
Gustav,,2025-06-15T00:00:00Z,,2000,,26840,24840
Kristian,,2025-06-15T00:00:00Z,,6000,,1137,-4863
Ole,,2025-06-15T00:00:00Z,,2000,,11960,9960
Ulrik,,2025-06-15T00:00:00Z,,7000,,0,-7000
